symbol,company_name,isin,report_date,promoter_total_pct,hufi_num,hufi_pct,nri_num,nri_pct,dir_num,dir_pct,kmp_num,kmp_pct,rel_num,rel_pct,trust_num,trust_pct,natural_num_sum,natural_pct_sum,other_indian_pct,other_foreign_pct,foreign_non_govt_pct,govt_pct,promoter_names_full_list,owner_flag,ai_review_needed,owner_flag_ai,ai_confidence,ai_reasoning,owner_flag_final,nse_fetch_status
RALLIS,,INE613A01020,2025-12-31,55.08,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,55.08,0.0,0.0,0.41,Tata Sons Private Limited|Tata Chemicals Limited|Ncourage Social Enterprise Foundation|Ewart Investments Limited|Winnington CHP Limited|The Block Salt Company Limited|Tata Chemicals South Africa Proprietary Limited|Tata Chemicals Soda Ash Partners LLC|Tata Chemicals North America Inc.|Tata Chemicals Magadi Limited|Tata Chemicals International Pte. Ltd|Tata Chemicals Europe Limited|TCE Group Limited|TC Africa Holdings Limited|Northwich Resource Management Limited|New Cheshire Salt Works Limited|Natrium Holdings Limited|Magadi Railway Company Limited|Indo Maroc Phosphore S.A.|Homefield Pvt. UK Limited|Gusiute Holdings (UK) Limited|Cheshire Salt Limited|Cheshire Salt Holdings Limited|Brunner Mond Group Limited|British Salt Limited|Alcad,ambiguous_holding_indian,True,ai_professional,0.9,"Tata group 各社 (British Salt, Brunner Mond 等 = Tata Chemicals 関連子会社)。Tata Sons 信託支配",NOT_OWNER,ok
RAMCOCEM,,INE331A01037,2026-03-31,42.56,8,3.34,0,0.0,0,0.0,4,0.21,0,0.0,0,0.0,12,3.55,39.21,0.0,0.0,3.39,"THE GOVERNOR, GOVERNMENT OF TAMIL NADU|THE RAMARAJU SURGICAL COTTON MILLS LTD.|SUDHARSANAM INVESTMENTS LIMITED|SRI VISHNU SHANKAR MILL LIMITED|RAMCO INDUSTRIES LIMITED|RAJAPALAYAM MILLS LIMITED|SETHULAKSHMI J.|SARADHA DEEPA|S.R.SRIRAMA RAJA|R SUDARSANAM .|PUSAPADI RAMASUBRAMANIA RAJA VENKETRAMA RAJA|NALINA RAMALAKSHMI|N.R.K.RAMKUMAR RAJA|A. RAMALAKSHMI",owner_confirmed_individual_and_director,False,,,,OWNER,ok
RATEGAIN,,INE0CLI01024,2025-12-31,48.54,3,48.54,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,48.54,0.0,0.0,0.0,0.0,Usha Chopra|Megha Chopra|Bhanu Chopra,owner_confirmed_individual,False,,,,OWNER,ok
RAYMOND,,INE301A01014,2026-03-31,48.87,4,0.01,0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,5,0.01,48.86,0.0,0.0,0.0,Smt Sunitidevi Singhania Hospital Trust|Polar Investments Limited|J K Sports Foundation|J K Investors (Bombay) Limited|J K Investo Trade (India) Limited|J K Helene Curtis Limited|Nisa Gautam Singhania|Niharika Gautam Singhania|Nawaz Singhania|Gautam Hari Singhania|Ashadevi Singhania,owner_confirmed_individual_and_director,False,,,,OWNER,ok
RBA,,INE07T201019,2025-12-31,11.26,0,0.0,0,0.0,0,0.0,2,0.32,0,0.0,0,0.0,2,0.32,0.0,11.26,11.26,0.0,Qsr Asia Pte Ltd|F&B Asia Ventures (Singapore) Pte Limited,owner_confirmed_director_only,False,,,,OWNER,ok
RCF,,INE027A01015,2026-03-31,75.0,0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,1,0.0,0.0,0.0,0.0,75.0,President of India,excluded_state_dominant,False,,,,NOT_OWNER,ok
RECLTD,,INE020B01018,2026-03-31,52.63,0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,1,0.0,52.63,0.0,0.0,0.05,POWER FINANCE CORPORATION LTD|President of India,owner_confirmed_director_only,False,,,,OWNER,ok
REDTAPE,,INE0LXT01019,2026-03-31,71.83,9,36.02,1,35.81,0,0.0,1,0.0,3,0.95,0,0.0,14,72.78,0.0,0.0,0.0,0.0,YASMIN MIRZA|RASHID AHMED MIRZA|YUSRA MIRZA|TAUSEEF AHMAD MIRZA|TASNEEF AHMAD MIRZA|SHUJA MIRZA|SHAHID AHMAD MIRZA|SARAH MIRZA|NIDA MIRZA|MUSTAFA MIRZA|IRAM MIRZA|HIBA MIRZA|HAYA MIRZA|FIRDAUS AMIN|FAUZIA MIRZA|FARZAN MIRZA|FARAZ MIRZA|AMAAN MIRZA,owner_confirmed_individual_and_director,False,,,,OWNER,ok
REFEX,,INE056I01025,2025-12-31,55.8,0,0.0,0,0.0,1,0.03,0,0.0,1,0.31,0,0.0,2,0.34,55.8,0.0,0.0,0.0,REFEX HOLDING PRIVATE LIMITED|YASH JAIN|UGAMDEVI JAIN|TARACHAND JAIN|DIMPLE JAIN|ANIL JAIN T,owner_confirmed_director_only,False,,,,OWNER,ok
RELAXO,,INE131B01039,2025-12-31,71.27,14,71.27,0,0.0,0,0.0,2,0.01,0,0.0,0,0.0,16,71.28,0.0,0.0,0.0,0.0,USHA DUA|SHASHI MEHRA|SAKSHI DUA|RITESH DUA|RAMESH KUMAR DUA (HUF) (RAMESH KUMAR DUA - KARTA)|RAMESH KUMAR DUA|RAHUL DUA|PUSHPA JUNEJA|NITIN DUA|NIKHIL DUA|MUKAND LAL DUA (HUF) (MUKAND LAL DUA - KARTA)|MUKAND LAL DUA|LALITA DUA|GAURAV KUMAAR DUA,owner_confirmed_individual_and_director,False,,,,OWNER,ok
RELIANCE,,INE002A01018,2025-12-31,50.01,6,0.84,0,0.0,14,0.15,1,0.01,6,0.0,0,0.0,27,1.0,49.16,0.0,0.0,0.1,Vishatan Enterprises LLP|Vasuprada Enterprises LLP|Trilokesh Commercials LLP|Tiruttani Infralog Private Limited|Tattvam Enterprises LLP|Taran Enterprises LLP|Svar Enterprises LLP|Srichakra Commercials LLP|Sikka Ports & Terminals Limited|Shripal Enterprises LLP|Shrikrishna Tradecom LLP|Shreeji Comtrade LLP|Samarjit Enterprises LLP|Rishikesh Enterprises LLP|Reliance Welfare Association|Reliance Services and Holdings Limited a company controlled by Petroleum Trust|Reliance Life Sciences Private Limited|Reliance Industries Holding Private Ltd|Reliance Industrial Investments and Holdings Limited|Pitambar Enterprises LLP|Pinakin Commercials Private Limited|Petroleum Trust thru Trustees for sole beneficiary Reliance Industrial Investments and Holdings Ltd|Pavana Enterprises LLP|Neutron Enterprises Private Limited|Narahari Enterprises LLP|Karuna Commercials LLP|Kankhal Trading LLP|Kamalakar Enterprises LLP|Janardan Commercials LLP|Jamnagar Utilities and Power Private Limited|Harinarayan Enterprises LLP|Futura Commercials Private Limited|Exotic Officeinfra Private Limited|Elakshi Commercials Private Limited|Devarshi Commercials LLP|Chhatrabhuj Enterprises LLP|Chakresh Enterprises LLP|Chakradhar Commercials LLP|Chakradev Enterprises LLP|Carat Holdings and Trading Co Pvt Ltd|Bhuvanesh Enterprises LLP|Badri Commercials LLP|Ajitesh Enterprises LLP|Adisesh Enterprises LLP|Abhayaprada Enterprises LLP|Nita M Ambani|Mukesh D Ambani|K D Ambani|Isha M Ambani|Anant M Ambani|Akash M Ambani,owner_confirmed_individual_and_director,False,,,,OWNER,ok
RELIGARE,,INE621H01010,2025-12-31,26.27,0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,1,0.0,26.27,0.0,0.0,0.0,VIC ENTERPRISES PRIVATE LIMITED|PURAN ASSOCIATES PRIVATE LIMITED|MILKY INVESTMENT AND TRADING COMPANY|M B FINMART PRIVATE LIMITED,owner_confirmed_director_only,False,,,,OWNER,ok
RELINFRA,,INE036A01016,2025-12-31,19.05,5,0.16,0,0.0,1,0.0,0,0.0,2,0.0,0,0.0,8,0.16,18.89,0.0,0.0,0.01,RISEE INFINITY PRIVATE LIMITED|RELIANCE PROJECT VENTURES AND MANAGEMENT PRIVATE LIMITED|RELIANCE INNOVENTURES PRIVATE LIMITED|RELIANCE BIG PRIVATE LIMITED|TINA A AMBANI|SMT.KOKILA D. AMBANI|SHRI ANIL D. AMBANI|JAI ANSHUL A AMBANI|JAI ANMOL A AMBANI,owner_confirmed_individual_and_director,False,,,,OWNER,ok
RENUKA,,INE087H01022,2025-12-31,62.48,0,0.0,0,0.0,1,0.03,1,0.0,0,0.0,0,0.0,2,0.03,0.0,62.48,62.48,0.0,"Wilmar Sugar USA Inc|Wilmar Sugar SA|Wilmar Sugar Refining Investments Pty Ltd|Wilmar Sugar Refining Investments (NZ) Limited|Wilmar Sugar Pty Ltd|Wilmar Sugar Pte. Ltd|Wilmar Sugar Plane Creek Pty Ltd|Wilmar Sugar Philippines Inc|Wilmar Sugar India Private Limited|Wilmar Sugar Brasil Commercial Ltda|Wilmar Sugar Australia Trading Pty Ltd|Wilmar Sugar Australia Limited|Wilmar Sugar Australia Investments Pty Ltd|Wilmar Sugar Australia Holdings Pty Ltd|Wilmar Sugar Americas, S. de R. L. de C.V.|Wilmar Sugar Americas Trading Pte. Ltd.|Wilmar Sugar (Proserpine) Pty Ltd|Wilmar Sugar (Myanmar) Limited|Wilmar Sugar (Myanmar) Holdings Pte. Ltd|Wilmar Sugar (Kalamia) Pty Ltd|Wilmar Sugar (Invicta) Pty Ltd|Wilmar Sugar (Herbert) Pty Ltd|Wilmar Labs SA|Wilmar International Limited|Wilmar Ingredients (Australia) Pty Ltd|Wilmar Ethanol (Australia) Pty Ltd|Wilmar BioEthanol (Australia) Pty Ltd|Wilmar Australia Pty Limited|Wilmar Australia Holdings Pty Limited|Wilmar Agri Trading DMCC|WILMAR SUGAR AND ENERGY PTE. LTD|The Haughton Sugar Company Pty Limited|Sugar Australia Pty Limited|Sugar Australia Joint Venture|Pioneer Sugar Mills Pty. Ltd|PT Jawamanis Rafinasi|PT Guna Karya Mandirijaya|PT Duta Sugar International|PT Anugrah Rejeki Nusantara|New Zealand Sugar Company Limited|GeoWatch Labs SAS|Chelsea Nominees Ltd|Chelsea Estates NZ Pty Limited",excluded_no_natural_no_holding,False,,,,NOT_OWNER,ok
RESPONIND,,INE688D01026,2025-12-31,59.14,5,1.36,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,1.36,57.78,0.0,0.0,0.0,Wellknown Business Ventures LLP|Mavi Business Ventures LLP|Fairpoint Tradecom LLP|Efficient Builders LLP|Swati Atit Agarwal|Saudamini Abhishek Agarwal|Rohini Rishab  Agarwal|Mr. Rishabh Rajkumar Agarwal|Atit O. Agarwal|Abhishek Agarwal,owner_confirmed_individual,False,,,,OWNER,ok
RHIM,,INE743M01012,2025-12-31,56.07,0,0.0,0,0.0,2,0.01,0,0.0,0,0.0,0,0.0,2,0.01,0.0,56.07,56.07,0.0,VRD AMERICAS B.V.|DUTCH US HOLDING BV|DUTCH BRASIL HOLDING B.V.,excluded_no_natural_no_holding,False,,,,NOT_OWNER,ok
RITES,,INE320J01015,2026-03-31,72.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,72.2,President of India,excluded_state_dominant,False,,,,NOT_OWNER,ok
RKFORGE,,INE399G01023,2025-12-31,43.13,5,6.08,0,0.0,0,0.0,3,0.07,0,0.0,0,0.0,8,6.15,37.04,0.0,0.0,0.0,RIDDHI PORTFOLIO PRIVATE LIMITED|RAMKRISHNA RAIL AND INFRASTRUCTURE PRIVATE LIMITED|RIDDHI JALAN|RASHMI  JALAN|RADHIKA JALAN|NARESH JALAN HUF|NARESH JALAN|MAHABIR PRASAD JALAN HUF|MAHABIR PRASAD JALAN|CHAITANYA JALAN,owner_confirmed_individual_and_director,False,,,,OWNER,ok
ROUTE,,INE450U01017,2025-12-31,74.85,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,74.85,74.85,0.0,SANDIPKUMAR CHANDRAKANT GUPTA (held shares as a Trustee on behalf of CC Gupta Family Trust)|PROXIMUS GLOBAL SA/NV (PREVIOUSLY KNOWN AS PROXIMUS OPAL SA/NV)|SUNITA SANDIP GUPTA|SARIKA R GUPTA|SANDIPKUMAR CHANDRAKANT GUPTA|SANDIPKUMAR C GUPTA (HUF)|RAJDIPKUMAR CHANDRAKANT GUPTA|RAJDIPKUMAR C GUPTA (HUF)|CHANDRAKANT JAGANNATH GUPTA|CHANDRAKANT J GUPTA (HUF)|CHAMELIDEVI CHANDRAKANT GUPTA,ambiguous_holding_foreign,True,ai_mnc,0.85,PROXIMUS GLOBAL SA/NV (ベルギー国営通信) 74.85%。元 Gupta 家創業だが個人保有 0% に退場。実質 MNC,NOT_OWNER,ok
RPOWER,,INE614G01033,2025-12-31,24.98,5,0.05,0,0.0,2,0.0,1,0.0,1,0.0,0,0.0,9,0.05,24.93,0.0,0.0,0.01,RELIANCE WIND TURBINE INSTALLATORS INDUSTRIES PRIVATE LIMITED|RELIANCE PROJECT VENTURES AND MANAGEMENT PRIVATE LIMITED|RELIANCE INNOVENTURES PRIVATE LIMITED|RELIANCE INFRASTRUCTURE LIMITED|CLE PRIVATE LIMITED|TINA A AMBANI|SMT.KOKILA D. AMBANI|JAI ANSHUL A AMBANI|JAI ANMOL A AMBANI|ANIL D AMBANI,owner_confirmed_individual_and_director,False,,,,OWNER,ok
RRKABEL,,INE777K01022,2025-12-31,61.66,16,51.96,0,0.0,6,5.92,1,0.0,2,0.01,0,0.0,25,57.89,9.69,0.0,0.0,0.0,World Electrical Hub Private Limited|Upper Edge Media Solutions Private Limited|TMG Global FZCO|Shree Salasar Balaji Venture LLP|SCUBES Venture LLP|Ram Ratna Research and Holdings Private Limited|Ram Ratna International LLP|Ram Ratna International|Ram Ratna Infrastructure Private Limited|RR Busduct Private Limited|R R Parkon Private Limited|Parkab Venture LLP|Paarth Clothing Private Limited|OZ HRMS Solution Private Limited|NAV Wireless Technologies Private Limited|MSH VENTURE LLP|M-Spark Venture LLP|Kirtishree Venture LLP|Kabel Buildcon Solutions Private Limited|KRIAM Venture LLP|KGR Worldwide Solutions LLP|KGR Electro-Build Private Limited|KGR 360 Solutions LLP|KABEL BUILDCON REALTY LLP|Jag-Bid Finvest Private Limited|Hemlata Home Solutions Private Limited|Gallery Retail LLP|Experiences Club LLP|Esses Shares Family Private Trust (Through Trustee Mahendrakumar Rameshwarlal Kabra)|Esses Family Private Trust (Through Trustee Sumeet Kabra)|D-Luxe Precious Metals LLP|BGAUSS Auto Private Limited|Tribhuvanprasad Rameshwarlal Kabra|Sumeet Kabra|Shreegopal Rameshwarlal Kabra|Sarita Jhawar|Saraswatidevi Satyanarayan Loya|Rajesh Kabra|Priti Saboo|Mahhesh Kabra|Mahendrakumar Kabra|Kishori Dinesh Modani|Kirtidevi Shreegopal Kabra|Kabra Shreegopal Rameshwarlal HUF|Hemant Kabra|G S Loya|Asha Muchhal|Anant  S.  Loya|Vvidhi Mahhesh Kabra|Monal Rajesh Kabra,owner_confirmed_individual_and_director,False,,,,OWNER,ok
RTNINDIA,,INE834M01019,2025-12-31,74.86,1,0.13,0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,2,0.13,74.73,0.0,0.0,0.0,YANTRA ENERGETICS PRIVATE LIMITED|SANTOSH|RAM KUMAR|RAJIV RATTAN FAMILY TRUST 2|RAJIV RATTAN FAMILY TRUST|NETTLE CONSTRUCTIONS PRIVATE LIMITED|LAUREL ENERGETICS PRIVATE LIMITED|ARBUTUS CONSULTANCY LLP|ANJALI NASHIER FAMILY TRUST 2|ANJALI NASHIER FAMILY TRUST|RAJIV RATTAN,owner_confirmed_individual_and_director,False,,,,OWNER,ok
RTNPOWER,,INE399K01017,2025-12-31,44.06,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,44.06,0.0,0.0,0.0,Rajiv Rattan Family Trust 2|Rajiv Rattan Family Trust|RR INFRALANDS PRIVATE LIMITED|RATTANINDIA ENTERPRISES LIMITED|JARUL INFRASTRUCTURE PRIVATE LIMITED|HELIOTROPE REAL ESTATE PRIVATE LIMITED|Anjali Nashier Family Trust 2|Anjali Nashier Family Trust|Rajiv Rattan,ambiguous_holding_indian,True,ai_owner,0.95,Rajiv Rattan 個人名 + Rajiv Rattan Family Trust / Anjali Nashier Family Trust + Heliotrope/Jarul/RR Infralands (family holding),OWNER,ok
RUBICON,,INE506V01022,2025-12-31,59.99,5,23.71,0,0.0,0,0.0,1,0.15,0,0.0,0,0.0,6,23.86,0.31,35.97,35.97,0.0,Workamp Spaces Private Limited|Terentia Venture Partners|Slate Workspaces Private Limited|Pushpak Plastics and Engineering LLP|Otrio Ventures Private Limited|Medone Pharma Labs|Gala Precision Engineering Limited|General Atlantic Singapore Rr Pte Ltd|General Atlantic Singapore Interholdco Ltd.|General Atlantic Singapore Fund Pte. Ltd.|Sushma Gunjal|Vishanji H Gala HUF|Surabhi Parag Sancheti|Sumant Pilgaonkar|Suganchand Sancheti HUF|Suganchand Gendulal Sancheti|Sudhir Dhirendra Pilgaonkar HUF|Sudhir D Pilgaonkar|Smeet Gala|Sheela Suganchand Sancheti|Sancheti Parag Suganchand HUF|Saloni Pilgaonkar|Rumie Gala|Pratibha Sudhir Pilgaonkar|Prashant Pilgaonkar|Parag Suganchand Sancheti|Kirit Vishanji Gala|Kirit V Gala HUF|Kimaya Sumant Pilgaonkar|Ira Parag Sancheti|Ananya Parag Sancheti,owner_confirmed_individual_and_director,False,,,,OWNER,ok
RUSTOMJEE,,INE263M01029,2025-12-31,74.59,3,72.2,0,0.0,0,0.0,2,0.02,0,0.0,0,0.0,5,72.22,2.39,0.0,0.0,0.0,Zorabian Chic Private Limited|Zorabian Agro Private Limited|Zayaan Boman Irani|Zaha Boman Irani|Vivaana Percy Chowdhry|Viking Trust|Sweety Property Developers Private Limited|Suzanne P Chowdhry|Sohrabh Zorabian|Shazaad Zorabian|Shalom Voyagers Private Limited|Shahpoor Irani|Sanguinity Realty Private Limited|Rustomjee Knowledge City Private Limited|Rustomjee Education World LLP|Rustomjee Academy for Global Carrers Private Limited|Rony Percy Chowdhry|Roadbenders Private Limited|Perizaad Zorabian Iran|Percy Chowdhry Family Trust|Parsn Built Well Private Limited|Nisarg Holistic Lifestyle LLP|Neepa Vikram Shah|Mehul Ratilal Solanky|Manprit Real Estate Private Limited|Kinjal C Mehta|Kathan Chandresh Mehta|Iron Born Football Club LLP|Gatsal Adventures Private Limited|Eassyskill Services Private Limited|Eassy Innovative Services Private Limited|Dreamz Dwellers Llp|Deepali Ratilal Solanky|Chandresh Mehta Family Trust|Banoogoshasp Adi Irani|Attarchand Trading Company Private Limited|Arnavaz Sorabji Chowdhry|Apex Infraprojects Private Limited|Percy Chowdhry|Chandresh Dinesh Mehta|Boman Rustom Irani,owner_confirmed_individual_and_director,False,,,,OWNER,ok
RVNL,,INE415G01027,2025-12-31,72.84,0,0.0,0,0.0,1,0.0,1,0.0,0,0.0,0,0.0,2,0.0,0.0,0.0,0.0,72.85,PRESIDENT OF INDIA,excluded_state_dominant,False,,,,NOT_OWNER,ok
SAATVIKGL,,INE13B501022,2025-12-31,75.99,5,37.7,0,0.0,0,0.0,1,8.78,0,0.0,0,0.0,6,46.48,38.29,0.0,0.0,0.0,UV SOLAR ENERGY PROJECT ONE PRIVATE LIMITED|ULTRAVIBRANT SOLAR ENERGY PROJECT TWO PRIVATE LIMITED|SPG TRUST|SP HOLDINGS|SHREE TIRUPATI SALES|SHREE GANESH FATS PRIVATE LIMITED|SHIB CHARAN DASS INDUSTRIES PRIVATE LIMITED|SAATVIK VISION VENTURE PRIVATE LIMITED|SAATVIK SOCIAL FOUNDATION|SAATVIK PV PRIVATE LIMITED|SAATVIK ENERGY INFRA PRIVATE LIMITED|SAATVIK AGRO PROCESSORS PRIVATE LIMITED|NMG PRIME TRUST|MA FAMILY BOND TRUST|M K PROTEINS LIMITED|KAMLA ORGANICS PRIVATE LIMITED|KAMLA OLEO PRIVATE LIMITED|KAMLA HI-TECH LLP|KAMLA FINVEST PRIVATE LIMITED|KAMLA ENTERPRISES|KAMLA ASSOCIATES|GAPBRIDGE SOFTWARE SERVICES PRIVATE LIMITED|ARBIT TECHNOLOGIES PRIVATE LIMITED|SPRINT TRUST|SP HOLDCO LIMITED|S PURE PRODUCTS FZE|AXION HOLDING LIMITED|PRASHANT  MATHUR|TANMAY AGNIHOTRI|SUNITA GARG|SUNILA GARG|SANDEEP KUMAR HUF|SANDEEP KUMAR GARG|RAJESH KUMAR AGNIHOTRI|PARMOD KUMAR|NEELESH GARG HUF|NEELESH GARG|MANIK GARG HUF|MANIK GARG|MANAVIKA GARG|AYUSHI AGNIHOTRI|ATHERVH GARG|ARCHANA AGNIHOTRI,owner_confirmed_individual_and_director,False,,,,OWNER,ok
SAFARI,,INE429E01023,2026-03-31,44.7,1,36.74,0,0.0,0,0.0,2,0.17,1,1.66,0,0.0,4,38.57,7.96,0.0,0.0,0.0,SHALINI SANJAY JATIA .|STJ COMMERCIAL LLP|SAFARI COMMERCIAL LLP|BANYAN ROOTED LLP|TANISHA SUDHIR JATIA|SUDHIR MOHANLAL JATIA|SHIVANI SUDHIR JATIA|NEETI SUDHIR JATIA,owner_confirmed_individual_and_director,False,,,,OWNER,ok
SAIL,,INE114A01011,2025-12-31,65.0,0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0.0,0.0,0.0,65.0,PRESIDENT OF INDIA,excluded_state_dominant,False,,,,NOT_OWNER,ok
SAILIFE,,INE570L01029,2025-12-31,34.7,4,5.3,2,1.67,0,0.0,2,0.51,0,0.0,0,0.0,8,7.48,27.73,0.0,0.0,0.0,TULIP FAMILY TRUST|SWATHI AQUA CULTURE PRIVATE LIMITED|SUNFLOWER FAMILY TRUST|SUDARSAN INTERNATIONAL|SOUTH INDIA RESEARCH INSTITUTE PRIVATE|SIRIS IMPEX|SIRIS HERBEX|SIRI PHARMA|SCKRIVETS|SAI QUEST SYN PRIVATE LIMITED|SAI INTERNATIONAL|RANMYT TRADING PRIVATE LIMITED|RANGA RAJU KANUMURI Partner of Sunflower Partners (Partnership Firm)|RANGA RAJU KANUMURI Partner of Lily Partners (Partnership Firm)|PRATHIMA AQUA CULTURE PRIVATE LIMITED|ORCHID PARTNERS|ORCHID FAMILY TRUST|MYTREYI KANUMURI Partner of Tulip Partners (Partnership Firm)|MYTREYI KANUMURI Partner of Marigold Partners (Partnership Firm)|MYTREYI AQUA CULTURE PRIVATE LIMITED|MARIGOLD FAMILY TRUST|LILY FAMILY TRUST|LAKSHMI ACQUA CULTURE PRIVATE LIMITED|JRV PROPERTIES LLP|HUTANSA|GOKARAJU AQUA FARMS|CONTINENTAL WINES P LTD|CHRYSANTHEMUM PARTNERS|CHRYSANTHEMUM FAMILY TRUST|CHEMRICH FINE CHEMICALS PRIVATE LIMITED|SUDHA KANUMURI .|KRISHNAM RAJU KANUMURI .|VENKATASIVARAMA RAJU GOKARAJU|VARUN KANUMURI|SARADA GOKARAJU|RANGA RAJU KANUMURI|PRATHIMA KANUMURI|MYTREYI KANUMURI|KUNAPARAJU PADMAVATHI|KANUMURI RANGARAJU HUF|KANUMURI BAPI RAJU HUF|KANUMURI ANIKA|KALIDINDI BANGARAYAMMA|GOKARAJU VENKATA SIVARAMA RAJU HUF|GOKARAJU SUBBA RAJU|GOKARAJU LAKSHMI TANUJA|BAPI RAJU KANUMURI|AKHIL KANUMURI,owner_confirmed_individual_and_director,False,,,,OWNER,ok
SANDUMA,,INE149K01016,2025-12-31,74.22,8,3.66,0,0.0,4,0.02,2,0.0,0,0.0,0,0.0,14,3.68,70.56,0.0,0.0,0.0,SKAND PRIVATE LIMITED|MOHAMMED ABDUL SALEEM|LOHAGIRI INDUSTRIALS PRIVATE LIMITED|YASHODARA DEVI SHIVA RAO GHORPADE|SURYAPRABHA A GHORPADE|S Y GHORPADE|EKAMBAR AJAI GHORPADE|DHANANJAI SHIVRAO GHORPADE|BAHIRJI AJAI GHORPADE|AJAI MURAR RAO GHORPADE|ADITYA SHIVRAO GHORPADE,owner_confirmed_individual_and_director,False,,,,OWNER,ok
SANSERA,,INE953O01021,2025-12-31,30.18,8,30.13,0,0.0,0,0.0,2,0.44,0,0.0,0,0.0,10,30.57,0.04,0.0,0.0,0.06,P Singhvi Charitable Trust|Unni Kothenath Rajagopal|Sekhar Vasan|Fatheraj Singhvi|Devappa Devaraj|D Niveditha|D Devaraj Huf|D  Namitha|Bhagyalakshmi,owner_confirmed_individual_and_director,False,,,,OWNER,ok
SAPPHIRE,,INE806T01020,2025-12-31,26.07,0,0.0,0,0.0,1,0.5,1,0.0,0,0.0,0,0.0,2,0.5,2.25,23.81,23.81,0.0,Sagista Realty Advisors Private Limited (Trustee of QSR Management Trust)|Sagista Realty Advisors Private Limited|KFCH Restaurants Private Limited|TR Capital III Mauritius III|Sapphire Foods Mauritius Limited|Samara Capital Partners Fund II Limited|Samara Capital Management Limited|Newquest Asia Fund IV (Singapore) Pte Ltd|Karikala (Mauritius) Limited|Arinjaya (Mauritius) Ltd|Ironman Investments Limited,owner_confirmed_director_only,False,,,,OWNER,ok
SARDAEN,,INE385C01021,2026-03-31,73.16,16,19.16,0,0.0,5,0.04,1,0.0,6,0.22,0,0.0,28,19.42,54.0,0.0,0.0,0.0,"Uma Sarda - Trustee to K K Sarda Family Trust|Sarda Agriculture & Properties Pvt. Ltd.|Prachi Agriculture & Properties Pvt. Ltd.|K.K. Sarda - Trustee to Uma Sarda Family Trust|Chhattisgarh Investments Ltd. (Firm - CIL, SAPPL and PAPPL)|Chhattisgarh Investments Ltd.|Vyom Sarda|Vivaan Sarda|Vipula Sarda|Vanshika Sarda|Uma Sarda|Sonal Sarda|Shashi Rathi|Saurabh Rathi|Raghav Sarda|Pankaj Sarda|Neeraj Sarda|Manish J Sarda|Mallika Shreenarayan Baheti|Kamal Kishore Sarda|Jugal Kishore Sarda (HUF)|Ishanvi Sarda|Ghanshyam Sarda|Avyaan Sarda|Anvika Sarda|Ankita Aditya Sarda|Anant Sarda|Anagh Sarda|Akanksha Sarda|Aditya Ghanshyam Sarda|Aditi Sarda",owner_confirmed_individual_and_director,False,,,,OWNER,ok
SAREGAMA,,INE979A01025,2025-12-31,60.39,0,0.0,0,0.0,1,0.88,0,0.0,0,0.0,0,0.0,1,0.88,60.39,0.0,0.0,0.0,Stel Holdings Limited|Sarala Real Estate Limited|Quest Capital Markets Limited|Digidrive Distributors Limited|Composure Services Private Limited,owner_confirmed_director_only,False,,,,OWNER,ok
SBFC,,INE423Y01016,2025-12-31,52.82,0,0.0,0,0.0,2,3.44,2,0.08,0,0.0,0,0.0,4,3.52,0.0,52.82,52.82,0.0,SBFC HOLDINGS PTE.LTD.|Clermont Financial Pte. Ltd|MAHESH KANYALAL DAYANI|ASEEM  DHRU,excluded_no_natural_no_holding,False,,,,NOT_OWNER,ok
